序号,时间,地市,流量
28751,2018/2/13 22:00,B,3.077761505
28752,2018/2/13 23:00,B,2.350303848
28753,2018/2/14 00:00,B,1.554079401
28754,2018/2/14 01:00,B,0.966269522
28755,2018/2/14 02:00,B,0.637052914
28756,2018/2/14 03:00,B,0.446947437
28757,2018/2/14 04:00,B,0.378907263
28758,2018/2/14 05:00,B,0.455211038
28759,2018/2/14 06:00,B,0.829117038
28760,2018/2/14 07:00,B,1.650587625
28761,2018/2/14 08:00,B,2.158562137
28762,2018/2/14 09:00,B,2.582153433
28763,2018/2/14 10:00,B,2.854301541
28764,2018/2/14 11:00,B,2.932416714
28765,2018/2/14 12:00,B,2.858083289
28766,2018/2/14 13:00,B,2.898930035
28767,2018/2/14 14:00,B,2.999360092
28768,2018/2/14 15:00,B,3.021473944
28769,2018/2/14 16:00,B,3.064136563
28770,2018/2/14 17:00,B,3.089419604
28771,2018/2/14 18:00,B,3.105789435
28772,2018/2/14 19:00,B,3.486062326
28773,2018/2/14 20:00,B,3.73169064
28774,2018/2/14 21:00,B,3.738315649
28775,2018/2/14 22:00,B,3.351424063
28776,2018/2/14 23:00,B,2.613094022
28777,2018/2/15 00:00,B,1.711473074
28778,2018/2/15 01:00,B,1.043211127
28779,2018/2/15 02:00,B,0.660766153
28780,2018/2/15 03:00,B,0.473247803
28781,2018/2/15 04:00,B,0.421178897
28782,2018/2/15 05:00,B,0.472699731
28783,2018/2/15 06:00,B,0.877186859
28784,2018/2/15 07:00,B,1.848657623
28785,2018/2/15 08:00,B,2.284788504
28786,2018/2/15 09:00,B,2.527871655
28787,2018/2/15 10:00,B,2.743500412
28788,2018/2/15 11:00,B,2.682913782
28789,2018/2/15 12:00,B,2.827217511
28790,2018/2/15 13:00,B,2.983391583
28791,2018/2/15 14:00,B,3.02816539
28792,2018/2/15 15:00,B,3.088723587
28793,2018/2/15 16:00,B,3.146686526
28794,2018/2/15 17:00,B,3.184114417
28795,2018/2/15 18:00,B,3.121846851
28796,2018/2/15 19:00,B,3.747866989
28797,2018/2/15 20:00,B,4.362754407
28798,2018/2/15 21:00,B,4.582538391
28799,2018/2/15 22:00,B,4.325006985
28800,2018/2/15 23:00,B,3.630390005
28801,2018/2/16 00:00,B,2.537735257
28802,2018/2/16 01:00,B,1.421829315
28803,2018/2/16 02:00,B,0.747441467
28804,2018/2/16 03:00,B,0.463325467
28805,2018/2/16 04:00,B,0.40423992
28806,2018/2/16 05:00,B,0.551886414
28807,2018/2/16 06:00,B,1.115444934
28808,2018/2/16 07:00,B,2.024815405
28809,2018/2/16 08:00,B,2.726896133
28810,2018/2/16 09:00,B,3.262931461
28811,2018/2/16 10:00,B,3.677004364
28812,2018/2/16 11:00,B,3.47665517
28813,2018/2/16 12:00,B,3.49425574
28814,2018/2/16 13:00,B,3.405079034
28815,2018/2/16 14:00,B,3.328841565
28816,2018/2/16 15:00,B,3.343459518
28817,2018/2/16 16:00,B,3.422417258
28818,2018/2/16 17:00,B,3.454986691
28819,2018/2/16 18:00,B,3.509812921
28820,2018/2/16 19:00,B,3.935574652
28821,2018/2/16 20:00,B,4.133496185
28822,2018/2/16 21:00,B,4.061307422
28823,2018/2/16 22:00,B,3.4582539
28824,2018/2/16 23:00,B,2.564467697
28825,2018/2/17 00:00,B,1.647601971
28826,2018/2/17 01:00,B,0.998555798
28827,2018/2/17 02:00,B,0.63231329
28828,2018/2/17 03:00,B,0.420790195
28829,2018/2/17 04:00,B,0.350091028
28830,2018/2/17 05:00,B,0.405309454
28831,2018/2/17 06:00,B,0.820302924
28832,2018/2/17 07:00,B,1.844459955
28833,2018/2/17 08:00,B,2.455664182
28834,2018/2/17 09:00,B,2.831625085
28835,2018/2/17 10:00,B,3.293451102
28836,2018/2/17 11:00,B,3.504901627
28837,2018/2/17 12:00,B,3.392555313
28838,2018/2/17 13:00,B,3.487805087
28839,2018/2/17 14:00,B,3.393973322
28840,2018/2/17 15:00,B,3.353229071
28841,2018/2/17 16:00,B,3.382839151
28842,2018/2/17 17:00,B,3.436208652
28843,2018/2/17 18:00,B,3.371593689
28844,2018/2/17 19:00,B,3.827359177
28845,2018/2/17 20:00,B,4.050168143
28846,2018/2/17 21:00,B,3.99487247
28847,2018/2/17 22:00,B,3.540400821
28848,2018/2/17 23:00,B,2.659267993
28849,2018/2/18 00:00,B,1.756333252
28850,2018/2/18 01:00,B,1.051615738
28851,2018/2/18 02:00,B,0.649104053
28852,2018/2/18 03:00,B,0.466681342
28853,2018/2/18 04:00,B,0.382547336
28854,2018/2/18 05:00,B,0.436260123
28855,2018/2/18 06:00,B,0.83609848
28856,2018/2/18 07:00,B,1.829190274
28857,2018/2/18 08:00,B,2.539520398
28858,2018/2/18 09:00,B,3.099445105
28859,2018/2/18 10:00,B,3.547475467
28860,2018/2/18 11:00,B,3.647541666
28861,2018/2/18 12:00,B,3.54241507
28862,2018/2/18 13:00,B,3.584292322
28863,2018/2/18 14:00,B,3.507901669
28864,2018/2/18 15:00,B,3.464325632
28865,2018/2/18 16:00,B,3.46638591
28866,2018/2/18 17:00,B,3.380834393
28867,2018/2/18 18:00,B,3.357864227
28868,2018/2/18 19:00,B,3.721671326
28869,2018/2/18 20:00,B,3.912870261
28870,2018/2/18 21:00,B,3.856825671
28871,2018/2/18 22:00,B,3.423784698
28872,2018/2/18 23:00,B,2.641929065
28873,2018/2/19 00:00,B,1.752089664
28874,2018/2/19 01:00,B,1.074483807
28875,2018/2/19 02:00,B,0.692336569
28876,2018/2/19 03:00,B,0.48422518
28877,2018/2/19 04:00,B,0.387917264
28878,2018/2/19 05:00,B,0.417064249
28879,2018/2/19 06:00,B,0.784120865
28880,2018/2/19 07:00,B,1.660105853
28881,2018/2/19 08:00,B,2.379695444
28882,2018/2/19 09:00,B,2.922707373
28883,2018/2/19 10:00,B,3.217581
28884,2018/2/19 11:00,B,3.376026593
28885,2018/2/19 12:00,B,3.282290817
28886,2018/2/19 13:00,B,3.274070892
28887,2018/2/19 14:00,B,3.215815253
28888,2018/2/19 15:00,B,3.183334402
28889,2018/2/19 16:00,B,3.17109111
28890,2018/2/19 17:00,B,3.09082619
28891,2018/2/19 18:00,B,3.077278064
28892,2018/2/19 19:00,B,3.414779257
28893,2018/2/19 20:00,B,3.693572827
28894,2018/2/19 21:00,B,3.725378088
28895,2018/2/19 22:00,B,3.389320721
28896,2018/2/19 23:00,B,2.644109479
28897,2018/2/20 00:00,B,1.794954099
28898,2018/2/20 01:00,B,1.103207846
28899,2018/2/20 02:00,B,0.683217651
28900,2018/2/20 03:00,B,0.473955847
28901,2018/2/20 04:00,B,0.365913852
28902,2018/2/20 05:00,B,0.39822598
28903,2018/2/20 06:00,B,0.761449695
28904,2018/2/20 07:00,B,1.652386865
28905,2018/2/20 08:00,B,2.273251556
28906,2018/2/20 09:00,B,2.707336328
28907,2018/2/20 10:00,B,2.979716949
28908,2018/2/20 11:00,B,3.044774084
28909,2018/2/20 12:00,B,2.979944958
28910,2018/2/20 13:00,B,3.010155966
28911,2018/2/20 14:00,B,3.004577185
28912,2018/2/20 15:00,B,3.020296121
28913,2018/2/20 16:00,B,3.043591888
28914,2018/2/20 17:00,B,2.999701529
28915,2018/2/20 18:00,B,2.946085745
28916,2018/2/20 19:00,B,3.315986435
28917,2018/2/20 20:00,B,3.481075323
28918,2018/2/20 21:00,B,2.99032218
28919,2018/2/20 22:00,B,2.544090872
28920,2018/2/20 23:00,B,2.343396661
28921,2018/2/21 00:00,B,1.518308807
28922,2018/2/21 01:00,B,0.989573242
28923,2018/2/21 02:00,B,0.631477118
28924,2018/2/21 03:00,B,0.442047198
28925,2018/2/21 04:00,B,0.368380515
28926,2018/2/21 05:00,B,0.404280862
28927,2018/2/21 06:00,B,0.702270993
28928,2018/2/21 07:00,B,1.458173007
28929,2018/2/21 08:00,B,2.134827252
28930,2018/2/21 09:00,B,2.5094952
28931,2018/2/21 10:00,B,2.97834447
28932,2018/2/21 11:00,B,3.089097983
28933,2018/2/21 12:00,B,3.036947455
28934,2018/2/21 13:00,B,3.106259839
28935,2018/2/21 14:00,B,3.037237912
28936,2018/2/21 15:00,B,2.95552225
28937,2018/2/21 16:00,B,2.886797665
28938,2018/2/21 17:00,B,2.760773062
28939,2018/2/21 18:00,B,2.766574783
28940,2018/2/21 19:00,B,3.145930374
28941,2018/2/21 20:00,B,3.266804257
28942,2018/2/21 21:00,B,3.190989957
28943,2018/2/21 22:00,B,2.872085385
28944,2018/2/21 23:00,B,2.233172031
28945,2018/2/22 00:00,B,1.48559425
28946,2018/2/22 01:00,B,0.896459573
28947,2018/2/22 02:00,B,0.566046338
28948,2018/2/22 03:00,B,0.390247366
28949,2018/2/22 04:00,B,0.306493674
28950,2018/2/22 05:00,B,0.320184729
28951,2018/2/22 06:00,B,0.591386252
28952,2018/2/22 07:00,B,1.262050818
28953,2018/2/22 08:00,B,1.813235236
28954,2018/2/22 09:00,B,2.212224966
28955,2018/2/22 10:00,B,2.416423013
28956,2018/2/22 11:00,B,2.436511472
28957,2018/2/22 12:00,B,2.4990646
28958,2018/2/22 13:00,B,2.551155112
28959,2018/2/22 14:00,B,2.52190347
28960,2018/2/22 15:00,B,2.509282889
28961,2018/2/22 16:00,B,2.529514111
28962,2018/2/22 17:00,B,2.469069769
28963,2018/2/22 18:00,B,2.434278745
28964,2018/2/22 19:00,B,2.712972226
28965,2018/2/22 20:00,B,2.88525538
28966,2018/2/22 21:00,B,2.892665778
28967,2018/2/22 22:00,B,2.693726721
28968,2018/2/22 23:00,B,2.097679779
28969,2018/2/23 00:00,B,1.388307407
28970,2018/2/23 01:00,B,0.849734274
28971,2018/2/23 02:00,B,0.526087396
28972,2018/2/23 03:00,B,0.359912241
28973,2018/2/23 04:00,B,0.293011478
28974,2018/2/23 05:00,B,0.324335629
28975,2018/2/23 06:00,B,0.596802448
28976,2018/2/23 07:00,B,1.201608032
28977,2018/2/23 08:00,B,1.684697925
28978,2018/2/23 09:00,B,2.039431357
28979,2018/2/23 10:00,B,2.260825925
28980,2018/2/23 11:00,B,2.402965829
28981,2018/2/23 12:00,B,2.467720963
28982,2018/2/23 13:00,B,2.409052994
28983,2018/2/23 14:00,B,2.383344339
28984,2018/2/23 15:00,B,2.358411172
28985,2018/2/23 16:00,B,2.404766989
28986,2018/2/23 17:00,B,2.363872705
28987,2018/2/23 18:00,B,2.354473203
28988,2018/2/23 19:00,B,2.580872913
28989,2018/2/23 20:00,B,2.770359845
28990,2018/2/23 21:00,B,2.755258282
28991,2018/2/23 22:00,B,2.561881647
28992,2018/2/23 23:00,B,1.967455054
28993,2018/2/24 00:00,B,1.240472247
28994,2018/2/24 01:00,B,0.733764688
28995,2018/2/24 02:00,B,0.47553017
28996,2018/2/24 03:00,B,0.340881616
28997,2018/2/24 04:00,B,0.28808746
28998,2018/2/24 05:00,B,0.324369693
28999,2018/2/24 06:00,B,0.592064331
29000,2018/2/24 07:00,B,1.18227804
29001,2018/2/24 08:00,B,1.667705463
29002,2018/2/24 09:00,B,2.105972208
29003,2018/2/24 10:00,B,2.407065106
29004,2018/2/24 11:00,B,2.422546338
29005,2018/2/24 12:00,B,2.521963696
29006,2018/2/24 13:00,B,2.487767419
29007,2018/2/24 14:00,B,2.439178967
29008,2018/2/24 15:00,B,2.498107993
29009,2018/2/24 16:00,B,2.44592496
29010,2018/2/24 17:00,B,2.353942017
29011,2018/2/24 18:00,B,2.340978568
29012,2018/2/24 19:00,B,2.582809195
29013,2018/2/24 20:00,B,2.680128964
29014,2018/2/24 21:00,B,2.618114737
29015,2018/2/24 22:00,B,2.415796915
29016,2018/2/24 23:00,B,1.82557756
29017,2018/2/25 00:00,B,1.115942792
29018,2018/2/25 01:00,B,0.724144382
29019,2018/2/25 02:00,B,0.468955331
29020,2018/2/25 03:00,B,0.327144214
29021,2018/2/25 04:00,B,0.257507025
29022,2018/2/25 05:00,B,0.291391269
29023,2018/2/25 06:00,B,0.542715076
29024,2018/2/25 07:00,B,1.058053656
29025,2018/2/25 08:00,B,1.50364386
29026,2018/2/25 09:00,B,1.855884045
29027,2018/2/25 10:00,B,2.044076669
29028,2018/2/25 11:00,B,2.085930798
29029,2018/2/25 12:00,B,2.203636203
29030,2018/2/25 13:00,B,2.155107144
29031,2018/2/25 14:00,B,2.171798605
29032,2018/2/25 15:00,B,2.157512976
29033,2018/2/25 16:00,B,2.2219815
29034,2018/2/25 17:00,B,2.185146835
29035,2018/2/25 18:00,B,2.157140665
29036,2018/2/25 19:00,B,2.445876221
29037,2018/2/25 20:00,B,2.599809869
29038,2018/2/25 21:00,B,2.658289288
29039,2018/2/25 22:00,B,2.374401999
29040,2018/2/25 23:00,B,1.709603995
29041,2018/2/26 00:00,B,1.059135175
29042,2018/2/26 01:00,B,0.65480647
29043,2018/2/26 02:00,B,0.427652124
29044,2018/2/26 03:00,B,0.316300037
29045,2018/2/26 04:00,B,0.249404163
29046,2018/2/26 05:00,B,0.283672052
29047,2018/2/26 06:00,B,0.584787576
29048,2018/2/26 07:00,B,1.140479913
29049,2018/2/26 08:00,B,1.518142657
29050,2018/2/26 09:00,B,1.804727066
29051,2018/2/26 10:00,B,2.013200385
29052,2018/2/26 11:00,B,2.087320963
29053,2018/2/26 12:00,B,2.292251459
29054,2018/2/26 13:00,B,2.13763302
29055,2018/2/26 14:00,B,2.091363947
29056,2018/2/26 15:00,B,2.198899332
29057,2018/2/26 16:00,B,2.193136978
29058,2018/2/26 17:00,B,2.237238785
29059,2018/2/26 18:00,B,2.152074496
29060,2018/2/26 19:00,B,2.420240158
29061,2018/2/26 20:00,B,2.553384549
29062,2018/2/26 21:00,B,2.608827499
29063,2018/2/26 22:00,B,2.415020239
29064,2018/2/26 23:00,B,1.744884299
29065,2018/2/27 00:00,B,1.095545139
29066,2018/2/27 01:00,B,0.648144379
29067,2018/2/27 02:00,B,0.413709793
29068,2018/2/27 03:00,B,0.296467749
29069,2018/2/27 04:00,B,0.249370667
29070,2018/2/27 05:00,B,0.296417493
29071,2018/2/27 06:00,B,0.595816336
29072,2018/2/27 07:00,B,1.169822595
29073,2018/2/27 08:00,B,1.533694586
29074,2018/2/27 09:00,B,1.785574951
29075,2018/2/27 10:00,B,2.068899588
29076,2018/2/27 11:00,B,2.15170881
29077,2018/2/27 12:00,B,2.409171619
29078,2018/2/27 13:00,B,2.199704895
29079,2018/2/27 14:00,B,2.161146939
29080,2018/2/27 15:00,B,2.280754001
29081,2018/2/27 16:00,B,2.339615515
29082,2018/2/27 17:00,B,2.34659231
29083,2018/2/27 18:00,B,2.320029358
29084,2018/2/27 19:00,B,2.533119449
29085,2018/2/27 20:00,B,2.709665942
29086,2018/2/27 21:00,B,2.70186806
29087,2018/2/27 22:00,B,2.434276871
29088,2018/2/27 23:00,B,1.77118461
29089,2018/2/28 00:00,B,1.119130124
29090,2018/2/28 01:00,B,0.659221112
29091,2018/2/28 02:00,B,0.428432178
29092,2018/2/28 03:00,B,0.311346545
29093,2018/2/28 04:00,B,0.255000772
29094,2018/2/28 05:00,B,0.321800519
29095,2018/2/28 06:00,B,0.672787775
29096,2018/2/28 07:00,B,1.28638757
29097,2018/2/28 08:00,B,1.732925604
29098,2018/2/28 09:00,B,2.104711514
29099,2018/2/28 10:00,B,2.300776874
29100,2018/2/28 11:00,B,2.309777609
29101,2018/2/28 12:00,B,2.595760382
29102,2018/2/28 13:00,B,2.385669373
29103,2018/2/28 14:00,B,2.28077504
29104,2018/2/28 15:00,B,2.383641711
29105,2018/2/28 16:00,B,2.478583765
29106,2018/2/28 17:00,B,2.537530817
29107,2018/2/28 18:00,B,2.568312396
29108,2018/2/28 19:00,B,2.845857773
29109,2018/2/28 20:00,B,3.003934882
29110,2018/2/28 21:00,B,3.11270087
29111,2018/2/28 22:00,B,2.963345096
29112,2018/2/28 23:00,B,2.290276956
29113,2018/3/1 00:00,B,1.087897272
29114,2018/3/1 01:00,B,0.63687915
29115,2018/3/1 02:00,B,0.426503564
29116,2018/3/1 03:00,B,0.298855554
29117,2018/3/1 04:00,B,0.237169958
29118,2018/3/1 05:00,B,0.284772806
29119,2018/3/1 06:00,B,0.573755402
29120,2018/3/1 07:00,B,1.090276059
29121,2018/3/1 08:00,B,1.458276559
29122,2018/3/1 09:00,B,1.748783823
29123,2018/3/1 10:00,B,1.952702426
29124,2018/3/1 11:00,B,2.013613739
29125,2018/3/1 12:00,B,2.237756714
29126,2018/3/1 13:00,B,2.066738055
29127,2018/3/1 14:00,B,1.954855261
29128,2018/3/1 15:00,B,2.022223047
29129,2018/3/1 16:00,B,2.058094342
29130,2018/3/1 17:00,B,2.100813977
29131,2018/3/1 18:00,B,2.094216623
29132,2018/3/1 19:00,B,2.255062424
29133,2018/3/1 20:00,B,2.365820908
29134,2018/3/1 21:00,B,2.326979138
29135,2018/3/1 22:00,B,2.195283115
29136,2018/3/1 23:00,B,1.57356528
29137,2018/3/2 00:00,B,1.048713153
29138,2018/3/2 01:00,B,0.618939474
29139,2018/3/2 02:00,B,0.396873331
29140,2018/3/2 03:00,B,0.289452194
29141,2018/3/2 04:00,B,0.235086154
29142,2018/3/2 05:00,B,0.291120938
29143,2018/3/2 06:00,B,0.595688034
29144,2018/3/2 07:00,B,1.113863577
29145,2018/3/2 08:00,B,1.434713028
29146,2018/3/2 09:00,B,1.679433334
29147,2018/3/2 10:00,B,1.888239609
29148,2018/3/2 11:00,B,1.948235727
29149,2018/3/2 12:00,B,2.196718506
29150,2018/3/2 13:00,B,2.061822888
29151,2018/3/2 14:00,B,1.993992709
29152,2018/3/2 15:00,B,2.158448557
29153,2018/3/2 16:00,B,2.277862457
29154,2018/3/2 17:00,B,2.278251288
29155,2018/3/2 18:00,B,2.284771448
29156,2018/3/2 19:00,B,2.484909119
29157,2018/3/2 20:00,B,2.652905508
29158,2018/3/2 21:00,B,2.587923367
29159,2018/3/2 22:00,B,2.428492249
29160,2018/3/2 23:00,B,1.856965814
29161,2018/3/3 00:00,B,1.182835614
29162,2018/3/3 01:00,B,0.706642096
29163,2018/3/3 02:00,B,0.454502036
29164,2018/3/3 03:00,B,0.319732797
29165,2018/3/3 04:00,B,0.261974515
29166,2018/3/3 05:00,B,0.3210112
29167,2018/3/3 06:00,B,0.613554907
29168,2018/3/3 07:00,B,1.157050119
29169,2018/3/3 08:00,B,1.598534937
29170,2018/3/3 09:00,B,1.933514655
29171,2018/3/3 10:00,B,2.171396158
29172,2018/3/3 11:00,B,2.276819461
29173,2018/3/3 12:00,B,2.421265036
29174,2018/3/3 13:00,B,2.287169794
29175,2018/3/3 14:00,B,2.208997461
29176,2018/3/3 15:00,B,2.259156155
29177,2018/3/3 16:00,B,2.268576468
29178,2018/3/3 17:00,B,2.231431189
29179,2018/3/3 18:00,B,2.211803064
29180,2018/3/3 19:00,B,2.46941459
29181,2018/3/3 20:00,B,2.627184024
29182,2018/3/3 21:00,B,2.585121878
29183,2018/3/3 22:00,B,2.394122882
29184,2018/3/3 23:00,B,1.868590054
29185,2018/3/4 00:00,B,1.243804102
29186,2018/3/4 01:00,B,0.761636508
29187,2018/3/4 02:00,B,0.487408786
29188,2018/3/4 03:00,B,0.346466757
29189,2018/3/4 04:00,B,0.280049371
29190,2018/3/4 05:00,B,0.321486826
29191,2018/3/4 06:00,B,0.605635294
29192,2018/3/4 07:00,B,1.122748434
29193,2018/3/4 08:00,B,1.638888318
29194,2018/3/4 09:00,B,2.312521399
29195,2018/3/4 10:00,B,2.702646072
29196,2018/3/4 11:00,B,2.623408716
29197,2018/3/4 12:00,B,2.681890872
29198,2018/3/4 13:00,B,2.573872815
29199,2018/3/4 14:00,B,2.566843665
29200,2018/3/4 15:00,B,2.59835849
29201,2018/3/4 16:00,B,2.560922015
29202,2018/3/4 17:00,B,2.431448248
29203,2018/3/4 18:00,B,2.415174115
29204,2018/3/4 19:00,B,2.675021918
29205,2018/3/4 20:00,B,2.717025085
29206,2018/3/4 21:00,B,2.664226221
29207,2018/3/4 22:00,B,2.430223099
29208,2018/3/4 23:00,B,1.812417944
29209,2018/3/5 00:00,B,1.134848032
29210,2018/3/5 01:00,B,0.695190796
29211,2018/3/5 02:00,B,0.43588132
29212,2018/3/5 03:00,B,0.305193924
29213,2018/3/5 04:00,B,0.24509458
29214,2018/3/5 05:00,B,0.280506076
29215,2018/3/5 06:00,B,0.583353165
29216,2018/3/5 07:00,B,1.123594031
29217,2018/3/5 08:00,B,1.441155453
29218,2018/3/5 09:00,B,1.698590155
29219,2018/3/5 10:00,B,1.901959555
29220,2018/3/5 11:00,B,1.979986481
29221,2018/3/5 12:00,B,2.306601126
29222,2018/3/5 13:00,B,2.075738834
29223,2018/3/5 14:00,B,1.969297931
29224,2018/3/5 15:00,B,2.033697952
29225,2018/3/5 16:00,B,2.127974185
29226,2018/3/5 17:00,B,2.192674539
29227,2018/3/5 18:00,B,2.172166803
29228,2018/3/5 19:00,B,2.361472211
29229,2018/3/5 20:00,B,2.484815967
29230,2018/3/5 21:00,B,2.546482898
29231,2018/3/5 22:00,B,2.386005878
29232,2018/3/5 23:00,B,1.715575748
29233,2018/3/6 00:00,B,1.019734363
29234,2018/3/6 01:00,B,0.609531677
29235,2018/3/6 02:00,B,0.394290234
29236,2018/3/6 03:00,B,0.287192285
29237,2018/3/6 04:00,B,0.238027368
29238,2018/3/6 05:00,B,0.28609877
29239,2018/3/6 06:00,B,0.630747708
29240,2018/3/6 07:00,B,1.190453308
29241,2018/3/6 08:00,B,1.518177466
29242,2018/3/6 09:00,B,1.771614191
29243,2018/3/6 10:00,B,1.983802185
29244,2018/3/6 11:00,B,2.090201797
29245,2018/3/6 12:00,B,2.436101691
29246,2018/3/6 13:00,B,2.210598987
29247,2018/3/6 14:00,B,2.098431848
29248,2018/3/6 15:00,B,2.188650201
29249,2018/3/6 16:00,B,2.276279034
29250,2018/3/6 17:00,B,2.338538773
29251,2018/3/6 18:00,B,2.317756186
29252,2018/3/6 19:00,B,2.511868735
29253,2018/3/6 20:00,B,2.593219537
29254,2018/3/6 21:00,B,2.582526096
29255,2018/3/6 22:00,B,2.381729092
29256,2018/3/6 23:00,B,1.698102817
29257,2018/3/7 00:00,B,1.037082755
29258,2018/3/7 01:00,B,0.603529645
29259,2018/3/7 02:00,B,0.403361206
29260,2018/3/7 03:00,B,0.293657919
29261,2018/3/7 04:00,B,0.250966702
29262,2018/3/7 05:00,B,0.310265607
29263,2018/3/7 06:00,B,0.640100128
29264,2018/3/7 07:00,B,1.223030426
29265,2018/3/7 08:00,B,1.585149313
29266,2018/3/7 09:00,B,1.910874377
29267,2018/3/7 10:00,B,2.148924652
29268,2018/3/7 11:00,B,2.249153784
29269,2018/3/7 12:00,B,2.544499063
29270,2018/3/7 13:00,B,2.284079993
29271,2018/3/7 14:00,B,2.17239946
29272,2018/3/7 15:00,B,2.256012302
29273,2018/3/7 16:00,B,2.360536432
29274,2018/3/7 17:00,B,2.391434631
29275,2018/3/7 18:00,B,2.317321957
29276,2018/3/7 19:00,B,2.523464294
29277,2018/3/7 20:00,B,2.628620065
29278,2018/3/7 21:00,B,2.634317642
29279,2018/3/7 22:00,B,2.412164713
29280,2018/3/7 23:00,B,1.77556835
29281,2018/3/8 00:00,B,1.083084778
29282,2018/3/8 01:00,B,0.632497784
29283,2018/3/8 02:00,B,0.394902881
29284,2018/3/8 03:00,B,0.295324802
29285,2018/3/8 04:00,B,0.258265503
29286,2018/3/8 05:00,B,0.321056964
29287,2018/3/8 06:00,B,0.673840094
29288,2018/3/8 07:00,B,1.24493493
29289,2018/3/8 08:00,B,1.581760742
29290,2018/3/8 09:00,B,1.881282025
29291,2018/3/8 10:00,B,2.115481915
29292,2018/3/8 11:00,B,2.193102084
29293,2018/3/8 12:00,B,2.511154147
29294,2018/3/8 13:00,B,2.253661078
29295,2018/3/8 14:00,B,2.122972702
29296,2018/3/8 15:00,B,2.199145651
29297,2018/3/8 16:00,B,2.327933331
29298,2018/3/8 17:00,B,2.331966965
29299,2018/3/8 18:00,B,2.275027786
29300,2018/3/8 19:00,B,2.468503665
29301,2018/3/8 20:00,B,2.583870468
29302,2018/3/8 21:00,B,2.600583905
29303,2018/3/8 22:00,B,2.435806097
29304,2018/3/8 23:00,B,1.752386761
29305,2018/3/9 00:00,B,1.02714014
29306,2018/3/9 01:00,B,0.607811359
29307,2018/3/9 02:00,B,0.391254559
29308,2018/3/9 03:00,B,0.282531949
29309,2018/3/9 04:00,B,0.244484308
29310,2018/3/9 05:00,B,0.311066049
29311,2018/3/9 06:00,B,0.668232922
29312,2018/3/9 07:00,B,1.219231213
29313,2018/3/9 08:00,B,1.536461038
29314,2018/3/9 09:00,B,1.80652659
29315,2018/3/9 10:00,B,2.003585959
29316,2018/3/9 11:00,B,2.098623834
29317,2018/3/9 12:00,B,2.47380979
29318,2018/3/9 13:00,B,2.159643951
29319,2018/3/9 14:00,B,2.062953409
29320,2018/3/9 15:00,B,2.180071085
29321,2018/3/9 16:00,B,2.268996072
29322,2018/3/9 17:00,B,2.281254614
29323,2018/3/9 18:00,B,2.290069305
29324,2018/3/9 19:00,B,2.473885538
29325,2018/3/9 20:00,B,2.623651566
29326,2018/3/9 21:00,B,2.57854249
29327,2018/3/9 22:00,B,2.319704376
29328,2018/3/9 23:00,B,1.744032181
29329,2018/3/10 00:00,B,1.098396149
29330,2018/3/10 01:00,B,0.638712903
29331,2018/3/10 02:00,B,0.418076517
29332,2018/3/10 03:00,B,0.301510519
29333,2018/3/10 04:00,B,0.260134467
29334,2018/3/10 05:00,B,0.32653118
29335,2018/3/10 06:00,B,0.667958401
29336,2018/3/10 07:00,B,1.198490897
29337,2018/3/10 08:00,B,1.587460248
29338,2018/3/10 09:00,B,1.95008504
29339,2018/3/10 10:00,B,2.215697067
29340,2018/3/10 11:00,B,2.243448047
29341,2018/3/10 12:00,B,2.415474619
29342,2018/3/10 13:00,B,2.254270377
29343,2018/3/10 14:00,B,2.211257803
29344,2018/3/10 15:00,B,2.27238374
29345,2018/3/10 16:00,B,2.278609882
29346,2018/3/10 17:00,B,2.254208603
